permalink	name	homepage_url	category_list	status	country_code	state_code	region	city	founded_at
/Organization/Abpathfinder	ABPathfinder	http://www.abpathfinder.com	Health and Wellness	operating	USA	KS	Kansas City	Overland Park	01-06-2010
/Organization/Abra	Abra	http://goabra.com	Financial Services	operating	USA	CA	SF Bay Area	Mountain View	01-01-2014
/Organization/Abracon	Abracon	http://www.abracon.com/	Electrical Distribution|Electronics|Manufacturing	operating	USA	CA	Anaheim	Irvine	05-08-1992
/Organization/Abraresto	AbraResto	http://abraresto.com	Content Discovery|Hospitality|Restaurants|Social Media Platforms	operating	IDN	4	IDN - Other	Setiabudi	01-01-2012
/Organization/Abreakplease	A Break Please	http://www.abreakplease.com/		acquired					
/Organization/Abreos-Biosciences	Abreos Biosciences	http://abreos.com/	Biotechnology|Clinical Trials|Medication Adherence	operating					
/Organization/Abril	Abril	http://www.abril.com.br	Advertising|Digital Media|Education|Media|News|Publishing	operating	BRA	2	Sao Paulo	SÃ£o Paulo	01-01-1950
/Organization/Abroad101	Abroad101	http://www.studyabroad101.com	Education	operating	USA	MA	Boston	Boston	04-05-2007
/Organization/Abs	ABS	http://advbiosurf.com	Health Care	operating	USA	MN	Minneapolis	Minnetonka	01-01-2009
/Organization/Abs-Medical	ABS Medical	http://ecurecare.com/	Medical	operating	USA	MA	Boston	Quincy	08-08-2013
/Organization/Absentia	ABSENTIA	http://www.absentiavr.com/		operating					
/Organization/Absmaterials	ABSMaterials	http://www.absmaterials.com	Clean Technology	operating	USA	OH	Akron - Canton	Wooster	01-01-2008
/Organization/Absolicon-Solar-Concentrator	Absolicon Solar Concentrator	http://www.absolicon.com	Clean Technology|Energy|Oil	operating	SWE	24	SWE - Other	HÃ¤rnÃ¶sand	01-01-2007
/Organization/Absolutdata	AbsolutData	http://www.absolutdata.com	Analytics	operating	USA	CA	SF Bay Area	Alameda	
/Organization/Absolute-Antibody	Absolute Antibody	http://absoluteantibody.com	Health and Wellness|Health Diagnostics	operating	GBR	M3	GBR - Other	Upper Heyford	
/Organization/Absolute-Commerce	Absolute Commerce	http://absolutecommerce.com/	Software	operating	USA	RI	Providence	Providence	01-01-2012
/Organization/Absolute-Sports-Pvt-Ltd	Sportskeeda	http://www.sportskeeda.com	Crowdsourcing|Curated Web|Sports	operating	IND	19	Bangalore	Bangalore	16-05-2010
/Organization/Absolutely-Training	Absolutely Training	http://www.absolutelytrraining.com	Education	closed					
/Organization/Absolvent	Absolvent	http://absolvent.pl	All Students|Career Management|Social Network Media	operating					01-01-2012
/Organization/Absorption-Pharmaceuticals	Absorption Pharmaceuticals	http://promescent.com	Biotechnology	operating	USA	CA	Anaheim	Huntington Beach	
/Organization/Absynth-Biologics	Absynth Biologics	http://absynthbiologics.co.uk	Biotechnology	operating	GBR	L9	Sheffield	Sheffield	01-01-2007
/Organization/Abt-Molecular-Imaging	ABT Molecular Imaging	http://advancedbiomarker.com	Health Care	operating	USA	TN	Knoxville	Knoxville	01-01-2006
/Organization/Abtech-Holdings	Abtech Holdings	http://abtechindustries.com/	Engineering Firms|Environmental Innovation|Technology	ipo	USA	AZ	Phoenix	Scottsdale	01-01-1995
/Organization/Abtran	Abtran	http://abtran.com/		operating	IRL	4	Cork	Cork	01-01-1997
/Organization/Abukai	Abukai	http://abukai.com	Android|Apps|Business Services|iOS|iPhone|Mobile|Productivity Software|SaaS|Software	operating	USA	CA	SF Bay Area	San Francisco	01-01-2010
/Organization/Abundance-Generation	Abundance Generation	http://abundancegeneration.com	Finance	operating	GBR	H9	London	London	01-01-2009
/Organization/Abundant-Closet	FashionAde.com (Abundant Closet)	http://www.FashionAde.com	E-Commerce	closed	USA	GA	Atlanta	Atlanta	01-01-2008
/Organization/Abury	Abury	http://abury.net/	E-Commerce|Fashion|Lifestyle	operating	DEU	16	Berlin	Berlin	01-01-2011
/Organization/Abusix	abusix	http://abusix.com	B2B|Internet Service Providers|Security|Software	operating	USA	CA	SF Bay Area	San Francisco	01-10-2009
/Organization/Abyz	Abyz	http://www.publog.co.kr	Curated Web	operating	KOR	11	Seoul	Seoul	01-11-2009
/Organization/Abzena	Abzena	http://abzena.com	Biotechnology	ipo	GBR	H9	London	London	01-01-2002
/Organization/Abzorba-Games	AbZorba Games	http://www.abzorbagames.com	Apps|Games|Mobile|Social Media|Software	acquired					27-04-2012
/Organization/Ac-Holdco	AC Holdco		Business Services|Debt Collecting|Finance	operating	USA	IL	Chicago	Itasca	
/Organization/Ac-Immune-Sa	AC Immune SA	http://acimmune.com	Biotechnology	operating	CHE	23	Lausanne	Lausanne	01-01-2003
/Organization/Ac-Moore-Craft-Store	A.C. Moore	http://acmoore.com	E-Commerce	ipo	USA	NJ	NJ - Other	Berlin	01-01-1984
/Organization/Acacia	Acacia	http://angel.co/acacia	Apps|Gamification|iOS|Mobile	operating	USA	TN	Nashville	Nashville	10-03-2012
/Organization/Acacia-Communications	Acacia Communications	http://www.acacia-inc.com	Web Hosting	operating	USA	MA	Boston	Maynard	01-01-2009
/Organization/Acacia-Interactive	Acacia Interactive	http://investing.businessweek.com	Software	operating	USA	TN	Nashville	Nashville	01-01-2012
/Organization/Acacia-Living	Acacia Living	http://acacialiving.com	Health and Wellness	operating	USA	AZ	Phoenix	Scottsdale	01-01-2010
/Organization/Acacia-Pharma	Acacia Pharma	http://www.acaciapharma.com	Biotechnology	operating	GBR	C3	London	Cambridge	01-01-2006
/Organization/Acacia-Research	Acacia Research	http://www.acaciaresearch.com	Business Services|Intellectual Asset Management|Licensing	ipo	USA	CA	Anaheim	Newport Beach	01-01-1993
/Organization/Acacia-Semiconductor	ACACIA Semiconductor		Semiconductors	operating	PRT	19	PRT - Other	Caparica	01-01-2003
/Organization/Acacia-Trading	Acacia Trading	https://www.tradeacacia.com/	Bitcoin|Cloud Computing|Trading	operating	USA	CA	SF Bay Area	Menlo Park	01-01-2014
/Organization/Academia	Academia	http://academia.com.co	Curated Web|EdTech|Education|Information Technology|Language Learning	operating	SVN	E1	SVN - Other	Col	10-03-2011
/Organization/Academia-Edu	Academia.edu	http://Academia.edu	Social Media	operating	USA	CA	SF Bay Area	San Francisco	01-09-2008
/Organization/Academia-Rfid	Academia RFID	http://rfidacademia.com	Consulting	operating	CAN	QC	Montreal	MontrÃ©al	01-01-2005
/Organization/Academic-Earth	Academic Earth	http://academicearth.org	EdTech|Education|Video	acquired	USA	CA	SF Bay Area	San Francisco	01-01-2008
/Organization/Academic-Management-Services	Academic Management Services			operating	USA	MA	New Bedford	Swansea	01-01-1972
/Organization/Academica	Academica	http://www.academica.fi	Consulting	operating	FIN	13	Helsinki	Helsinki	
/Organization/Academix-Direct-Go-Internet-Media	AcademixDirect	http://www.academixdirect.com	Advertising|Education|Lead Generation|Portals	operating	USA	CA	SF Bay Area	Menlo Park	01-01-2004
/Organization/Academize	Academize	http://www.academize.com	Cloud Computing|Collaboration|Education|Social Media	operating	USA	CA	SF Bay Area	San Francisco	01-06-2011
/Organization/Academy-Events-Services	Academy Events Services		Events|Manufacturing|Services	closed					
/Organization/Academy-Of-Inovation	Academy of Inovation		Social Media	operating					11-02-2011
/Organization/Academy123	Academy123	http://home.nutshellmath.com/en-US/applications.htm	Education	acquired	USA	CA	Los Angeles	Westlake Village	01-01-2004
/Organization/Acadia-Pharmaceuticals	ACADIA Pharmaceuticals	http://www.acadia-pharm.com	Biotechnology|Health Care	ipo	USA	CA	San Diego	San Diego	
/Organization/Acadiasoft	AcadiaSoft	http://www.acadiasoft.com	Finance	operating	USA	MA	Boston	Pembroke	01-01-2009
/Organization/Acadient	Acadient	http://www.acadient.com		closed					
/Organization/Acadine-Technologies	Acadine Technologies	http://www.acadine.com	Internet of Things|Mobile|Operating Systems|Wearables	operating					15-07-2015
/Organization/Acaia-Corp	acaia	http://acaia.co	Coffee|Internet of Things	operating	USA	CA	SF Bay Area	Cupertino	01-04-2013
/Organization/Acal-Energy	ACAL Energy	http://www.acalenergy.co.uk	Clean Technology	operating	GBR	C5	Runcorn	Runcorn	01-08-2004
/Organization/Acal-Enterprise-Solutions	Acal Enterprise Solutions	http://acalenterprisesolutions.com	Information Technology	operating	GBR	J8	Nottingham	Nottingham	01-01-1990
/Organization/Acamica	Acamica	http://www.acamica.com	EdTech|Education|Entrepreneur|Technology	operating	ARG	7	Buenos Aires	Buenos Aires	01-07-2012
/Organization/Acarix	Acarix	http://acarix.com	Health Care	operating	DNK	17	DNK - Other	Kongens Lyngby	01-01-2009
/Organization/Acast	Acast	http://acast.com	Audio|Entertainment|Music|Social Media|Social Media Platforms	operating	SWE	26	Stockholm	Stockholm	10-10-2013
/Organization/Acb-India-Limited	ACB (India) Limited	http://www.aryancoal.com	Energy|Mining Technologies	operating	IND	10	New Delhi	Gurgaon	01-01-1997
/Organization/Accalio	Accalio	http://accalio.com/		closed					01-01-2015
/Organization/Acccess-Technology-Solutions	Acccess Technology Solutions	http://www.accessts.com/	E-Commerce	operating	USA	UT	Salt Lake City	Provo	01-01-2002
/Organization/Accedian-Networks	Accedian Networks	http://www.accedian.com	Business Services|Enterprises|Mobile|Networking|Telecommunications	operating	CAN	QC	Montreal	MontrÃ©al	01-01-2004
/Organization/Accedo-Broadband	Accedo	http://www.accedo.tv	Hardware + Software|Television	operating	SWE	26	Stockholm	Stockholm	01-01-2004
/Organization/Accel-Diagnostics	Accel Diagnostics	http://acceldx.com	Diagnostics|Health Care|Health Diagnostics|Medical Devices	operating	USA	PA	Pittsburgh	Pittsburgh	01-01-2012
/Organization/Accela	Accela	http://www.accela.com	Government Innovation|Governments|SaaS|Software	operating					01-01-1999
/Organization/Accelalox	Accelalox	http://accelalox.com	Biotechnology	operating	USA	CA	SF Bay Area	Menlo Park	01-01-2005
/Organization/Accelario	Accelario	http://accelario.com/	Big Data|Databases|Information Technology	operating	ISR	5	Tel Aviv	Tel Aviv-yafo	01-01-2014
/Organization/Accelecare	AcceleCare Wound Centers	http://accelecare.com	Health Care|Hospitals|Medical	acquired	USA	WA	Seattle	Bellevue	
/Organization/Acceleforce	Acceleforce	http://www.acceleforce.com	Information Technology|Sales Automation	operating	USA	KS	KS - Other	Wa Keeney	
/Organization/Accelera	Accelera	http://acceleramb.com/	Mobile|Technology|Wireless	operating	USA	CA	SF Bay Area	Santa Clara	01-01-2009
/Organization/Accelera-Innovations	Accelera Innovations	http://accelerainnovations.com	Health and Wellness	ipo	USA	IL	Chicago	Frankfort	
/Organization/Accelerate-Diagnostics	Accelerate Diagnostics	http://acceleratediagnostics.com	Health Care|Health Diagnostics|Medical Devices	ipo	USA	AZ	Tucson	Tucson	01-01-2004
/Organization/Accelerate-Mobile-Apps	Accelerate Mobile Apps	http://accelerate-ld.com	Mobile	operating	USA	CA	SF Bay Area	Scotts Valley	01-01-2009
/Organization/Accelerated-Io	Accelerated IO	http://www.pac-n-zoom.com	Software	operating	USA	OK	Tulsa	Tulsa	01-01-1997
/Organization/Accelerated-Orthopedic-Technologies	Accelerated Orthopedic Technologies	http://www.acceleratedorthopedics.com	Health Care	closed	USA	CT	Hartford	Guilford	
/Organization/Accelerated-Pharma	Accelerated Pharma		Pharmaceuticals	operating	USA	IL	IL - Other	Illinois City	01-01-2014
/Organization/Accelerated-Pictures	Accelerated Pictures	http://acceleratedpictures.com/	Software	operating	USA	WA	Seattle	Seattle	
/Organization/Accelerated-Technologies	Accelerated Technologies		Medical|Medical Devices|Technology	closed	USA	NY	New York City	New York	
/Organization/Accelerated-Vision-Group	Accelerated Vision Group	http://acceleratedvision.com	Analytics	operating	USA	KS	Kansas City	Overland Park	01-01-2011
/Organization/Accelerator-Centre	Accelerator Centre	http://www.acceleratorcentre.com		operating	CAN	ON	Toronto	Waterloo	01-01-2006
/Organization/Accelerator-Corp	Accelerator Corp.	http://www.acceleratorcorp.com		operating	USA	WA	Seattle	Seattle	01-01-2003
/Organization/Accelereach	Accelereach	http://accelereach.com	Social Media	operating					
/Organization/Accelergy	Accelergy	http://www.accelergy.com	Clean Energy|Nanotechnology|Technology	operating	USA	TX	Houston	Houston	
/Organization/Accelerize-New-Media	Accelerize New Media	http://www.accelerizenewmedia.com	Enterprise Software	ipo	USA	CA	Los Angeles	Los Angeles	01-01-2005
/Organization/Acceleron-Pharma	Acceleron Pharma	http://www.acceleronpharma.com	Biotechnology	ipo	USA	MA	Boston	Cambridge	01-01-2004
/Organization/Accelgolf	AccelGolf	http://www.accelgolf.com	Apps|Finance|Mobile|Sports	closed	USA	MA	Boston	Cambridge	01-08-2008
/Organization/Accelight-Networks	Accelight Networks		Consumer Electronics|Electronics|Manufacturing	closed	USA	PA	Pittsburgh	Bridgeville	01-01-1999
/Organization/Accelitec	Accelitec	http://www.accelitec.com	Software	operating	USA	WA	Seattle	Bellingham	01-01-2001
/Organization/Accella-Learning-Llc	Accella Learning	http://www.accellalearning.com	EdTech|Education|Software	operating	USA	KY	Louisville	Louisville	01-01-2004
/Organization/Accellion	Accellion	http://www.accellion.com	Enterprise Software|Security	operating	USA	CA	SF Bay Area	Palo Alto	01-01-1999
/Organization/Accellos	Accellos	http://www.accellos.com	Logistics|Software|Storage|Supply Chain Management|Transportation	operating	USA	CO	Colorado Springs	Colorado Springs	01-01-2006
/Organization/Accelone	AccelOne	http://accelone.com	Software	closed	USA	WA	Seattle	Kirkland	01-01-2013
/Organization/Accelops	AccelOps	http://www.accelops.com	Analytics|Cloud Computing|Cloud Management|Networking|SaaS|Security|Virtualization	operating	USA	CA	SF Bay Area	Santa Clara	01-01-2007
/Organization/Accelovation-2	Accelovation	http://www.accelovation.com/	Software	operating					
/Organization/Accendo-Technologies	Accendo Technologies	http://www.accendo.co.za	Software	operating	IND	2	Hyderabad	Hyderabad	01-01-2002
/Organization/Accendo-Therapeutics	Accendo Therapeutics		Health and Wellness	operating	USA	CA	San Diego	Carlsbad	01-01-2010
/Organization/Accengage	Accengage	http://www.accengage.com/	Mobile|Mobile Analytics	operating	FRA	A8	Paris	Paris	
/Organization/Accent	Accent	http://www.accent-soc.com	Semiconductors	operating	BRA	26	ItÃƒÂ¡	ItÃ¡	
/Organization/Accent-Custom-Finishings-Design-Center	Accent Custom Finishings & Design Center		Consumer Goods|Retail	operating	USA	FL	Tampa	Ruskin	02-06-2012
/Organization/Accent-Media-Ltd	Accent Media Limited	http://accent.media	Domains|Internet|Ticketing	operating	GBR	H9	London	London	21-02-2012
/Organization/Accent-Optical-Technologies	Accent Optical Technologies	http://www.accentopto.com/	Semiconductors|Technology|Wireless	closed					
/Organization/Accentia-Biopharmaceuticals-Inc	Accentia Biopharmaceuticals Inc	http://accentia.net	Biotechnology|Health and Wellness	ipo	USA	FL	Tampa	Tampa	01-01-2002
/Organization/Accentium-Web	Accentium Web	http://www.accentium.com	Curated Web|Internet|Legal|Semantic Search|SEO	operating	IND	10	New Delhi	Gurgaon	25-07-2007
/Organization/Accenx-Technologies	Accenx Technologies	http://www.accenx.com	Software	acquired	USA	CA	Anaheim	Irvine	01-01-1997
/Organization/Accept-Software	Accept Software		Career Management|Software	acquired	USA	CA	SF Bay Area	Santa Clara	01-01-2002
/Organization/Acceptd	Acceptd	http://getacceptd.com	Software	operating	USA	OH	"Columbus, Ohio"	Columbus	01-01-2011
/Organization/Accera	Accera	http://www.accerapharma.com	Biotechnology	operating	USA	CO	Denver	Broomfield	01-01-2001
/Organization/Accertify	Accertify	http://www.accertify.com	Credit Cards|Fraud Detection|Security	acquired	USA	IL	Chicago	Itasca	01-03-2007
/Organization/Access-Bill-Pay-Services	ACCESS Bill Pay Services	http://www.accessbillpayservices.com	Payments	operating	USA	CA	Lake Tahoe	Truckee	01-09-2014
/Organization/Access-Closure	Access Closure	http://www.accessclosure.com	Health Care	acquired	USA	CA	SF Bay Area	Mountain View	01-01-2002
/Organization/Access-Information-Management	Access Information Management	http://informationprotected.com	Enterprise Software	operating	USA	CA	SF Bay Area	Livermore	
/Organization/Access-Integrated-Healthcare	Access Integrated Healthcare	http://www.accessih.com	Health and Wellness|Health Care|Services	operating	USA	CA	Los Angeles	Los Angeles	01-10-2014
/Organization/Access-Intelligence	Access Intelligence	http://www.accessintel.com	News	operating	USA	MD	"Washington, D.C."	Rockville	
/Organization/Access-Media	Access Media 3	http://www.am3inc.com	Security	operating	USA	IL	IL - Other	Saybrook	01-01-2007
/Organization/Access-Mediquip	Access MediQuip	http://accessmediquip.com	Health Care	operating	USA	FL	Orlando	Lake Mary	01-01-1997
/Organization/Access-Mobile	Access Mobile	http://accessmobileinc.com	Mobile	operating	USA	CO	Denver	Denver	01-01-2010
/Organization/Access-Northeast	Access Northeast	http://www.axsne.com	Cloud Computing|Data Centers|Networking|Services|Software|Web Hosting	acquired	USA	MA	Boston	Marlborough	01-01-1999
/Organization/Access-Pharmaceuticals	Access Pharmaceuticals	http://accesspharma.com	Biotechnology	closed	USA	TX	Dallas	Dallas	
/Organization/Access-Point	Access Point	http://www.apoint.ro	Advertising|Brand Marketing|Design|Web Design|Web Development	operating	ROM	23	Iasi	Iasi	22-08-2008
/Organization/Access-Psychiatry-Solutions	Access Psychiatry Solutions	http://accesspsych.com	Biotechnology	operating	USA	WA	Seattle	Shoreline	01-01-2011
/Organization/Access-Scientific	Access Scientific	http://www.the-wand.com	Health Care	acquired	USA	CA	San Diego	San Diego	01-01-2004
/Organization/Access-Sports-Media-2	AccessSportsMedia.com	http://accesssportsmedia.com	Advertising|Distribution|Mobile|Sales and Marketing|Social Media	operating	USA	CA	Los Angeles	Los Angeles	01-01-2003
/Organization/Access-Systems	Access Systems	http://www.accsys-inc.com	Business Services|Customer Service|Services	operating	USA	VA	"Washington, D.C."	Reston	
/Organization/Access-Uk	Access UK	http://www.theaccessgroup.com	Accounting|Advice|Finance|Software	operating	GBR	E4			
/Organization/Accessbio	Accessbio	http://accessbio.net	Biotechnology	operating	USA	NJ	Newark	Somerset	
/Organization/Accessdata	AccessData	http://www.accessdata.com	Enterprise Software	operating	USA	UT	Salt Lake City	Lindon	01-01-1987
/Organization/Accessdna	Inherited Health	http://www.InheritedHealth.com	Health and Wellness	acquired	USA	CA	Los Angeles	Los Angeles	01-11-2007
/Organization/Accesslan-Communications	AccessLan Communications	http://www.accesslan.com/	Computers|Internet|Networking	operating	USA	CA	SF Bay Area	San Jose	
/Organization/Accessnetwork	Access Network	http://www.accessnetwork.com	Advertising	operating	USA	NY	New York City	New York	01-01-2008
/Organization/Accessory-Addict-Society	Accessory Addict Society	http://www.accessoryaddictsociety.com/	Fashion|Lifestyle|Shopping	operating	USA	FL	"Naples, Florida"	Naples	19-10-2012
/Organization/Accesspay	AccessPay	http://www.accesspay.com	Finance	operating	GBR	H9	London	London	01-02-2012
/Organization/Accio-Energy	Accio Energy	http://www.accioenergy.com	Clean Technology	operating	USA	MI	Detroit	Ann Arbor	01-01-2007
/Organization/Accion-International	Accion	http://www.accion.org	Financial Services|Nonprofits|Social Fundraising	operating	USA	MA	Boston	Boston	01-01-1961
/Organization/Accion-Systems	Accion Systems	http://www.accion-systems.com	Aerospace|Manufacturing|New Product Development	operating	USA	MA	Boston	Cambridge	01-01-2014
/Organization/Accion-Texas	Accion Texas	http://acciontexas.org	Nonprofits	operating	USA	TX	San Antonio	San Antonio	01-01-1994
/Organization/Accipiter	Accipiter	http://www.accipiter.com/	Advertising|Internet|Services	operating	USA	NC	Raleigh	Raleigh	01-06-1996
/Organization/Accipiter-Radar	Accipiter Radar	http://accipiterradar.com	Homeland Security|Security|Tracking	operating	USA	NY	NY - Other	Orchard Park	01-01-1994
/Organization/Accipiter-Systems	Accipiter Systems	http://www.accipitersystems.com	Analytics	operating	USA	PA	Pittsburgh	Wexford	01-01-2002
/Organization/Acclaim-Games	Acclaim Games	http://www.acclaim.com	Games	acquired	USA	CA	Los Angeles	Beverly Hills	24-12-1997
/Organization/Acclaimd	Acclaimd	http://www.acclaimd.com	Analytics|Career Management|Recruiting|Social Recruiting	operating	USA	OH	"Columbus, Ohio"	Columbus	01-02-2012
/Organization/Acclarent	Acclarent	http://www.acclarent.com	Biotechnology|Medical	acquired	USA	CA	SF Bay Area	Menlo Park	01-06-2004
/Organization/Acclaris-Holdings	Acclaris Holdings	http://www.acclaris.com/	Development Platforms|Health Care|Software	acquired	USA	FL	Tampa	Tampa	01-01-2010
/Organization/Acco-Brands	Acco Brands	http://www.accobrands.com/acco/us/us/home.aspx	Hardware + Software	ipo	USA	IL	Chicago	Lake Zurich	01-01-1947
/Organization/Acco-Sa	ACCO SA	http://www.acco-ic.com		operating					
/Organization/Acco-Semiconductor	ACCO Semiconductor	http://www.acco-semi.com	Semiconductors	operating	USA	CA	SF Bay Area	Sunnyvale	01-01-1994
/Organization/Accolade	Accolade	http://www.accolade.com	Health and Wellness|Health Care|Healthcare Services	operating	USA	PA	Philadelphia	Plymouth Meeting	01-01-2007
/Organization/Accolo	Accolo	http://www.accolo.com	Consulting	operating	USA	CA	SF Bay Area	Larkspur	01-01-2000
/Organization/Accompany	Accompany	https://www.accompany.com	3D|Social Media|Technology	operating	USA	CA	SF Bay Area	Los Altos	01-01-2013
/Organization/Accord	Accord	http://accord-group.net	Real Estate	closed	USA	CA	SF Bay Area	San Francisco	01-01-2013
/Organization/Accord-Biomaterials	Accord Biomaterials	http://accordbiomaterials.com	Biotechnology	operating	USA	MI	Detroit	Ann Arbor	01-01-2008
/Organization/Accordent-Technologies	Accordent Technologies	http://www.accordent.com	Consulting	acquired	USA	CA	Los Angeles	El Segundo	
/Organization/Accordion-Health	Accordion Health	https://accordionhealth.com	Big Data Analytics|Health Care Information Technology|SaaS	closed	USA	TX	Austin	Austin	14-05-2014
/Organization/Accountable	Accountable	http://www.accountablehq.com	B2B|Cloud Computing|Enterprises|Health and Wellness|Health Care|Network Security|SaaS	operating	USA	SC	SC - Other	Texas	01-03-2013
/Organization/Accounting-Saas-Japan	Accounting SaaS Japan	http://www.a-saas.com/	Cloud Computing|SaaS	operating	JPN	40	Tokyo	Tokyo	01-06-2009
/Organization/Accountnow	AccountNow	http://accountnow.com	Credit|Finance|Financial Services|Personal Finance	operating	USA	CA	SF Bay Area	San Ramon	01-01-2003
/Organization/Accredible	Accredible	http://www.accredible.com	Colleges|Education|Recruiting	operating	USA	CA	SF Bay Area	Palo Alto	
/Organization/Accreon	Accreon	http://www.accreon.com/	Software	operating	USA	MA	Boston	Boston	01-01-2008
/Organization/Accriva-Diagnostics	Accriva Diagnostics	http://accriva.com	Medical Devices	operating	USA	CA	San Diego	San Diego	01-01-2010
/Organization/Accrue-Search-Concepts-Dba-Boounce	Accrue Search Concepts dba Boounce	http://www.boounce.com/indexBeta.php	Search|Software|Vertical Search	closed					20-05-2010
/Organization/Accruent	Accruent	http://www.accruent.com	Enterprise Software	operating	USA	CA	Los Angeles	Santa Monica	01-01-1995
/Organization/Accruit	Accruit	http://www.accruit.com	Software	operating	USA	CO	Denver	Denver	01-01-2000
/Organization/Accu-Break-Pharmaceuticals	Accu-Break Pharmaceuticals	http://accubreakpharmaceuticals.com	Biotechnology	operating	USA	FL	Ft. Lauderdale	Fort Lauderdale	01-01-2001
/Organization/Accubuild-It	AccuBuild IT	http://accu-build.com/	Construction	operating	USA	TX	Austin	Georgetown	01-01-1987
/Organization/Accudial-Pharmaceutical	Accudial Pharmaceutical	http://accudialpharmaceutical.com	Biotechnology	operating	USA	FL	Palm Beaches	Boca Raton	01-01-2010
/Organization/Accudraft	AccuDraft	http://www.accudraft.com	Software	operating	USA	FL	Orlando	Lake Mary	01-01-1992
/Organization/Accuhealth-Partners	Accuhealth Partners	http://colonprepcenter.com	Health and Wellness	operating	USA	KS	Kansas City	Olathe	01-01-2011
/Organization/Accuitis	Accuitis	http://accuitis.com/	Health and Wellness	operating	USA	GA	Atlanta	Cumming	01-01-2011
/Organization/Acculitx	Acculitx	http://www.acculitx.com/	Information Technology	operating	USA	CA	San Diego	San Diego	
/Organization/Accumed-Technologies	AccuMED Technologies	http://www.accumedtech.com	Medical	operating	USA	NY	Buffalo	Buffalo	01-01-1994
/Organization/Accumedia	Accumedia	http://www.accumedia.com/	Software	closed					
/Organization/Accumen	Accumen	http://www.accumen.com/	Health Care|Hospitals	operating	USA	CA	San Diego	San Diego	01-06-2011
/Organization/Accumetrics	Accumetrics	http://www.accumetrics.com	Biotechnology	acquired	USA	CA	San Diego	San Diego	01-01-1996
/Organization/Accumulate	Accumulate	http://www.accumulate.se	Mobile|Mobile Payments|Mobile Security|Security	operating	SWE	26	Stockholm	Stockholm	01-01-2005
/Organization/Accumuli-Security	Accumuli Security	http://www.accumuli.com	Content|Events|Security|Software|Training	operating	GBR	F2	London	Basingstoke	01-01-1996
/Organization/Accunostics	AccuNostics	http://www.accunostics.co.uk	Health Care|Health Diagnostics	operating	GBR	V6	GBR - Other	Forres	01-01-2008
/Organization/Accupal	Accupal	http://www.accupal.com/	Medical	operating	USA	AR	Little Rock	Little Rock	01-01-2008
/Organization/Accupass	Accupass	http://www.accupass.com/	Mobile	operating					
/Organization/Accupost-Corporation	Accupost Corporation		Software	acquired	USA	CO	Denver	Littleton	
/Organization/Accuradio	Accuradio	http://www.accuradio.com/	Internet Radio Market	operating	USA	IL	Chicago	Chicago	01-04-2001
/Organization/Accurate-Group	Accurate Group	http://accurategroup.com	Real Estate	operating	USA	NC	Charlotte	Charlotte	
/Organization/Accurence	Accurence	http://www.accurence.com	Software	operating	USA	CO	Denver	Westminster	01-01-2005
/Organization/Accurev	AccuRev	http://www.accurev.com	Software	operating	USA	MA	Boston	Concord	01-01-1998
/Organization/Accuri-Cytometers	Accuri Cytometers	http://www.accuricytometers.com	Biotechnology	operating	USA	MI	Detroit	Ann Arbor	
/Organization/Accuric	AccurIC	http://www.accuric.com	Hardware + Software	operating	GBR	Q4	Worcester	Worcester	01-01-2011
/Organization/Accuris-Networks	Accuris Networks	http://accuris-networks.com/	Mobile|Networking|Telecommunications	operating	IRL	7	Dublin	Dublin	01-01-1998
/Organization/Accusilicon	AccuSilicon	http://accusilicon.com	Semiconductors	operating	USA	CA	SF Bay Area	Santa Clara	01-01-2011
/Organization/Accusoft-Pegasus	Pegasus Imaging Corporation	http://www.accusoft.com	Software	operating	USA	FL	Tampa	Tampa	01-01-1991
/Organization/Accutherm-Systems	AccuTherm Systems	http://accumedsystemsinc.com	Hardware + Software	operating	USA	MI	Detroit	Ann Arbor	
/Organization/Accutrainee	Accutrainee	http://www.accutrainee.com/	Legal|Outsourcing|Recruiting|Service Providers	operating	GBR	H9	London	London	01-01-2011
/Organization/Accuvant	Accuvant	http://www.accuvant.com	Security	acquired	USA	CO	Denver	Denver	01-01-2002
/Organization/Accuvein	AccuVein	http://www.accuvein.com	Hardware + Software	operating	USA	NY	Long Island	Huntington Station	01-01-2006
/Organization/Accuwater	Accuwater	http://www.accuwater.com/	Information Technology	operating	USA	TX	Austin	Austin	
/Organization/Ace	ACE	http://argentumce.com	Biotechnology|Medical	operating	USA	PA	Pittsburgh	Pittsburgh	01-01-2006
/Organization/Ace-2	ACE-Africa Courier Express	http://www.ace.ng/	Consumer Goods|Content Delivery|Logistics	operating	NGA	5	Lagos	Lagos	04-11-2013
/Organization/Ace-Comm	ACE*COMM	http://www.acecomm.com	Public Relations	operating	USA	MD	"Washington, D.C."	Gaithersburg	01-01-1983
/Organization/Ace-Consensus	ACE Consensus	http://www.aceconsensus.com		closed					
/Organization/Ace-Film-Productions	ACE Film Productions		Media|News	operating	USA	NJ	Newark	Newark	01-06-2011
/Organization/Ace-Health	ACE Health	http://www.acehealth.co	Health and Wellness|Health Care|Health Care Information Technology|mHealth|Predictive Analytics	operating	IRL	7	Dublin	Dublin	01-01-2010
/Organization/Ace-Learning-Company-Inc	Ace Learning Company	http://www.acelearningco.com/	Education|SaaS|Services	operating	USA	CA	SF Bay Area	Los Altos	01-01-2011
